customer,External ID,license number,order_date,orderID,customer_po,start_ship_date,bill_street,bill_street2,bill_city,bill_state,bill_postcode,bill_country,ship_street,ship_street2,ship_city,ship_state,ship_postcode,ship_country,phone,fax,email,contact,rep,cancel_date,ship_method,notes,sku,brand,product_line,Qty (Units),Qty (Cases),product,sale_price,is_sample,customer_external_id,payment_terms,payment_methods,original_sale_price,source,manual,externalOrderID,original_unit_price,status,line_item_total,strain,strain_classification,category,service_zone,unit_price,paid,paid_date,paid_approver,custom_menu_price,production_batch_number,created_by,buyer_paid,delivered_date,sub_category,unit_of_measure,base_units_per_unit
Essence Dispensary - Tropicana (Retail),408,5.41358E+19,44729.68889,8d866e70,,6/24/22,5765 W Tropicana Ave,,Las Vegas,NV,89103,United States of America,5765 W Tropicana Ave,,Las Vegas,NV,89103,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,496aa8e6f6090ea4a05f,Cann Social Tonics,Core Hi Boys,12,2,Lemon Lavender Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,TRUE,408,54,Shipped,108,,N/A,Edibles & Ingestibles,,54,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
RISE Spanish Springs,409,5.21255E+19,44729.68958,0785a098,,6/24/22,9650 Pyramid Hwy,,Sparks,NV,89441,United States of America,9650 Pyramid Hwy,,Sparks,NV,89441,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,450d9bbddd176baa0513,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,Blood Orange Cardamom - 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,409,32,Shipped,160,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4031206210917,Megan Little,FALSE,,Beverages,Unit,1 Unit
RISE Spanish Springs,409,5.21255E+19,44729.68958,0785a098,,6/24/22,9650 Pyramid Hwy,,Sparks,NV,89441,United States of America,9650 Pyramid Hwy,,Sparks,NV,89441,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,4392a5410398c93245c0,Cann Social Tonics,Winter Seasonal,7,1.75,Cranberry Sage 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,409,32,Shipped,56,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG2CN4061206211004,Megan Little,FALSE,,Beverages,Unit,1 Unit
RISE Spanish Springs,409,5.21255E+19,44729.68958,0785a098,,6/24/22,9650 Pyramid Hwy,,Sparks,NV,89441,United States of America,9650 Pyramid Hwy,,Sparks,NV,89441,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,4b21b40fbca7b8c0fd85,Cann Social Tonics,Social Tonics Core 6-Packs,8,2,Grapefruit Rosemary 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,409,32,Shipped,64,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4021206210826,Megan Little,FALSE,,Beverages,Unit,1 Unit
RISE Spanish Springs,409,5.21255E+19,44729.68958,0785a098,,6/24/22,9650 Pyramid Hwy,,Sparks,NV,89441,United States of America,9650 Pyramid Hwy,,Sparks,NV,89441,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,4373913914c9a21eff52,Cann Social Tonics,Social Tonics Core 6-Packs,24,6,Lemon Lavender - 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,409,32,Shipped,192,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4011206211004,Megan Little,FALSE,,Beverages,Unit,1 Unit
RISE Spanish Springs,409,5.21255E+19,44729.68958,0785a098,,6/24/22,9650 Pyramid Hwy,,Sparks,NV,89441,United States of America,9650 Pyramid Hwy,,Sparks,NV,89441,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,424cbed2136400713a96,Cann Social Tonics,Core Hi Boys,12,2,Blood Orange Cardamom  Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,TRUE,409,54,Shipped,108,,â€“,Edibles & Ingestibles,,54,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
RISE Spanish Springs,409,5.21255E+19,44729.68958,0785a098,,6/24/22,9650 Pyramid Hwy,,Sparks,NV,89441,United States of America,9650 Pyramid Hwy,,Sparks,NV,89441,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,4a22ac613e4da5c6c6e6,Cann Social Tonics,Winter Seasonal,8,1.333333333,Cranberry Sage Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,TRUE,409,54,Shipped,72,,N/A,Edibles & Ingestibles,,54,FALSE,,,,FG3BCN4062005211008,Megan Little,FALSE,,Beverages,Unit,1 Unit
RISE Spanish Springs,409,5.21255E+19,44729.68958,0785a098,,6/24/22,9650 Pyramid Hwy,,Sparks,NV,89441,United States of America,9650 Pyramid Hwy,,Sparks,NV,89441,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,4f31a045b56b2fba130d,Cann Social Tonics,Core Hi Boys,6,1,Grapefruit Rosemary Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,TRUE,409,54,Shipped,54,,N/A,Edibles & Ingestibles,,54,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
RISE Spanish Springs,409,5.21255E+19,44729.68958,0785a098,,6/24/22,9650 Pyramid Hwy,,Sparks,NV,89441,United States of America,9650 Pyramid Hwy,,Sparks,NV,89441,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,496aa8e6f6090ea4a05f,Cann Social Tonics,Core Hi Boys,12,2,Lemon Lavender Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,TRUE,409,54,Shipped,108,,N/A,Edibles & Ingestibles,,54,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
Cookies - Strip,410,M67-00005,44729.69167,afe06681,,6/24/22,2307 S Las Vegas Blvd,,Las Vegas,NV,89104,United States of America,2307 S Las Vegas Blvd,,Las Vegas,NV,89104,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,424cbed2136400713a96,Cann Social Tonics,Core Hi Boys,18,3,Blood Orange Cardamom  Hi Boy - 4-Pack,0,FALSE,,Net 30 (Payment due 30 days after invoice date),Cash,,leaflink,TRUE,410,54,Shipped,162,,â€“,Edibles & Ingestibles,Las Vegas,54,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
Cookies - Strip,410,M67-00005,44729.69167,afe06681,,6/24/22,2307 S Las Vegas Blvd,,Las Vegas,NV,89104,United States of America,2307 S Las Vegas Blvd,,Las Vegas,NV,89104,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,4a22ac613e4da5c6c6e6,Cann Social Tonics,Winter Seasonal,12,2,Cranberry Sage Hi Boy - 4-Pack,0,FALSE,,Net 30 (Payment due 30 days after invoice date),Cash,,leaflink,TRUE,410,54,Shipped,108,,N/A,Edibles & Ingestibles,Las Vegas,54,FALSE,,,,FG3BCN4062005211008,Megan Little,FALSE,,Beverages,Unit,1 Unit
Cookies - Strip,410,M67-00005,44729.69167,afe06681,,6/24/22,2307 S Las Vegas Blvd,,Las Vegas,NV,89104,United States of America,2307 S Las Vegas Blvd,,Las Vegas,NV,89104,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,4f31a045b56b2fba130d,Cann Social Tonics,Core Hi Boys,18,3,Grapefruit Rosemary Hi Boy - 4-Pack,0,FALSE,,Net 30 (Payment due 30 days after invoice date),Cash,,leaflink,TRUE,410,54,Shipped,162,,N/A,Edibles & Ingestibles,Las Vegas,54,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
Cookies - Strip,410,M67-00005,44729.69167,afe06681,,6/24/22,2307 S Las Vegas Blvd,,Las Vegas,NV,89104,United States of America,2307 S Las Vegas Blvd,,Las Vegas,NV,89104,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,496aa8e6f6090ea4a05f,Cann Social Tonics,Core Hi Boys,30,5,Lemon Lavender Hi Boy - 4-Pack,0,FALSE,,Net 30 (Payment due 30 days after invoice date),Cash,,leaflink,TRUE,410,54,Shipped,270,,N/A,Edibles & Ingestibles,Las Vegas,54,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
Rise Henderson,404,3.16876E+19,44729.57708,2319340c,,6/24/22,"4300 E Sunset Rd, A3",,Henderson,NV,89014,United States of America,"4300 E Sunset Rd, A3",,Henderson,NV,89014,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,4392a5410398c93245c0,Cann Social Tonics,Winter Seasonal,8,2,Cranberry Sage 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,404,32,Shipped,64,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG2CN4061206211004,Megan Little,FALSE,,Beverages,Unit,1 Unit
The Source - Las Vegas,413,5.12662E+19,44734.76736,2eb45f27,,6/28/22,2550 S Rainbow Blvd Ste 8,,Las Vegas,NV,89146,United States of America,2550 S Rainbow Blvd Ste 8,,Las Vegas,NV,89146,United States of America,,,afarnham@thesourcenv.com,Allyssa Farnham,Gia Kubik,,,,450d9bbddd176baa0513,Cann Social Tonics,Social Tonics Core 6-Packs,12,3,Blood Orange Cardamom - 8oz. 6-Pack,0,FALSE,,,,,leaflink,FALSE,413,32,Shipped,96,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4031206210917,Allyssa Farnham,FALSE,,Beverages,Unit,1 Unit
The Source - Las Vegas,413,5.12662E+19,44734.76736,2eb45f27,,6/28/22,2550 S Rainbow Blvd Ste 8,,Las Vegas,NV,89146,United States of America,2550 S Rainbow Blvd Ste 8,,Las Vegas,NV,89146,United States of America,,,afarnham@thesourcenv.com,Allyssa Farnham,Gia Kubik,,,,424cbed2136400713a96,Cann Social Tonics,Core Hi Boys,12,2,Blood Orange Cardamom  Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,FALSE,413,54,Shipped,108,,â€“,Edibles & Ingestibles,,54,FALSE,,,,,Allyssa Farnham,FALSE,,Beverages,Unit,1 Unit
The Source - Las Vegas,413,5.12662E+19,44734.76736,2eb45f27,,6/28/22,2550 S Rainbow Blvd Ste 8,,Las Vegas,NV,89146,United States of America,2550 S Rainbow Blvd Ste 8,,Las Vegas,NV,89146,United States of America,,,afarnham@thesourcenv.com,Allyssa Farnham,Gia Kubik,,,,4b21b40fbca7b8c0fd85,Cann Social Tonics,Social Tonics Core 6-Packs,12,3,Grapefruit Rosemary 8oz. 6-Pack,0,FALSE,,,,,leaflink,FALSE,413,32,Shipped,96,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4021206210826,Allyssa Farnham,FALSE,,Beverages,Unit,1 Unit
The Source - Las Vegas,413,5.12662E+19,44734.76736,2eb45f27,,6/28/22,2550 S Rainbow Blvd Ste 8,,Las Vegas,NV,89146,United States of America,2550 S Rainbow Blvd Ste 8,,Las Vegas,NV,89146,United States of America,,,afarnham@thesourcenv.com,Allyssa Farnham,Gia Kubik,,,,4f31a045b56b2fba130d,Cann Social Tonics,Core Hi Boys,12,2,Grapefruit Rosemary Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,FALSE,413,54,Shipped,108,,N/A,Edibles & Ingestibles,,54,FALSE,,,,,Allyssa Farnham,FALSE,,Beverages,Unit,1 Unit
The Source - Las Vegas,413,5.12662E+19,44734.76736,2eb45f27,,6/28/22,2550 S Rainbow Blvd Ste 8,,Las Vegas,NV,89146,United States of America,2550 S Rainbow Blvd Ste 8,,Las Vegas,NV,89146,United States of America,,,afarnham@thesourcenv.com,Allyssa Farnham,Gia Kubik,,,,4373913914c9a21eff52,Cann Social Tonics,Social Tonics Core 6-Packs,12,3,Lemon Lavender - 8oz. 6-Pack,0,FALSE,,,,,leaflink,FALSE,413,32,Shipped,96,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4011206211004,Allyssa Farnham,FALSE,,Beverages,Unit,1 Unit
The Source - Las Vegas,413,5.12662E+19,44734.76736,2eb45f27,,6/28/22,2550 S Rainbow Blvd Ste 8,,Las Vegas,NV,89146,United States of America,2550 S Rainbow Blvd Ste 8,,Las Vegas,NV,89146,United States of America,,,afarnham@thesourcenv.com,Allyssa Farnham,Gia Kubik,,,,496aa8e6f6090ea4a05f,Cann Social Tonics,Core Hi Boys,12,2,Lemon Lavender Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,FALSE,413,54,Shipped,108,,N/A,Edibles & Ingestibles,,54,FALSE,,,,,Allyssa Farnham,FALSE,,Beverages,Unit,1 Unit
The Source - NLV,414,1.39323E+19,44734.77083,d724737d,,6/28/22,420 E Deer Springs Way,Suite 100,North Las Vegas,NV,89084,United States of America,420 E Deer Springs Way,Suite 100,North Las Vegas,NV,89084,United States of America,,,afarnham@thesourcenv.com,Allyssa Farnham,Gia Kubik,,,,450d9bbddd176baa0513,Cann Social Tonics,Social Tonics Core 6-Packs,12,3,Blood Orange Cardamom - 8oz. 6-Pack,0,FALSE,,,,,leaflink,FALSE,414,32,Shipped,96,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4031206210917,Allyssa Farnham,FALSE,,Beverages,Unit,1 Unit
The Source - NLV,414,1.39323E+19,44734.77083,d724737d,,6/28/22,420 E Deer Springs Way,Suite 100,North Las Vegas,NV,89084,United States of America,420 E Deer Springs Way,Suite 100,North Las Vegas,NV,89084,United States of America,,,afarnham@thesourcenv.com,Allyssa Farnham,Gia Kubik,,,,424cbed2136400713a96,Cann Social Tonics,Core Hi Boys,12,2,Blood Orange Cardamom  Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,FALSE,414,54,Shipped,108,,â€“,Edibles & Ingestibles,,54,FALSE,,,,,Allyssa Farnham,FALSE,,Beverages,Unit,1 Unit
The Source - NLV,414,1.39323E+19,44734.77083,d724737d,,6/28/22,420 E Deer Springs Way,Suite 100,North Las Vegas,NV,89084,United States of America,420 E Deer Springs Way,Suite 100,North Las Vegas,NV,89084,United States of America,,,afarnham@thesourcenv.com,Allyssa Farnham,Gia Kubik,,,,4b21b40fbca7b8c0fd85,Cann Social Tonics,Social Tonics Core 6-Packs,12,3,Grapefruit Rosemary 8oz. 6-Pack,0,FALSE,,,,,leaflink,FALSE,414,32,Shipped,96,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4021206210826,Allyssa Farnham,FALSE,,Beverages,Unit,1 Unit
The Source - NLV,414,1.39323E+19,44734.77083,d724737d,,6/28/22,420 E Deer Springs Way,Suite 100,North Las Vegas,NV,89084,United States of America,420 E Deer Springs Way,Suite 100,North Las Vegas,NV,89084,United States of America,,,afarnham@thesourcenv.com,Allyssa Farnham,Gia Kubik,,,,4f31a045b56b2fba130d,Cann Social Tonics,Core Hi Boys,12,2,Grapefruit Rosemary Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,FALSE,414,54,Shipped,108,,N/A,Edibles & Ingestibles,,54,FALSE,,,,,Allyssa Farnham,FALSE,,Beverages,Unit,1 Unit
The Source - NLV,414,1.39323E+19,44734.77083,d724737d,,6/28/22,420 E Deer Springs Way,Suite 100,North Las Vegas,NV,89084,United States of America,420 E Deer Springs Way,Suite 100,North Las Vegas,NV,89084,United States of America,,,afarnham@thesourcenv.com,Allyssa Farnham,Gia Kubik,,,,4373913914c9a21eff52,Cann Social Tonics,Social Tonics Core 6-Packs,12,3,Lemon Lavender - 8oz. 6-Pack,0,FALSE,,,,,leaflink,FALSE,414,32,Shipped,96,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4011206211004,Allyssa Farnham,FALSE,,Beverages,Unit,1 Unit
The Source - NLV,414,1.39323E+19,44734.77083,d724737d,,6/28/22,420 E Deer Springs Way,Suite 100,North Las Vegas,NV,89084,United States of America,420 E Deer Springs Way,Suite 100,North Las Vegas,NV,89084,United States of America,,,afarnham@thesourcenv.com,Allyssa Farnham,Gia Kubik,,,,496aa8e6f6090ea4a05f,Cann Social Tonics,Core Hi Boys,12,2,Lemon Lavender Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,FALSE,414,54,Shipped,108,,N/A,Edibles & Ingestibles,,54,FALSE,,,,,Allyssa Farnham,FALSE,,Beverages,Unit,1 Unit
The Source - Las Vegas,413,5.12662E+19,44734.76736,2eb45f27,,6/28/22,2550 S Rainbow Blvd Ste 8,,Las Vegas,NV,89146,United States of America,2550 S Rainbow Blvd Ste 8,,Las Vegas,NV,89146,United States of America,,,afarnham@thesourcenv.com,Allyssa Farnham,Gia Kubik,,,,49edbb6df1ba51e0a278,Cann Social Tonics,SAM - Internal Products,12,2,SAM - Cranberry Sage Hi Boy - 4-Pack,0,TRUE,,,,,leaflink,FALSE,413,0.06,Shipped,0.12,,N/A,Edibles & Ingestibles,,0.06,FALSE,,,,,Allyssa Farnham,FALSE,,Beverages,Unit,1 Unit
The Source - NLV,414,1.39323E+19,44734.77083,d724737d,,6/28/22,420 E Deer Springs Way,Suite 100,North Las Vegas,NV,89084,United States of America,420 E Deer Springs Way,Suite 100,North Las Vegas,NV,89084,United States of America,,,afarnham@thesourcenv.com,Allyssa Farnham,Gia Kubik,,,,49edbb6df1ba51e0a278,Cann Social Tonics,SAM - Internal Products,12,2,SAM - Cranberry Sage Hi Boy - 4-Pack,0,TRUE,,,,,leaflink,FALSE,414,0.06,Shipped,0.12,,N/A,Edibles & Ingestibles,,0.06,FALSE,,,,,Allyssa Farnham,FALSE,,Beverages,Unit,1 Unit
The Source - Las Vegas,413,5.12662E+19,44734.76736,2eb45f27,,6/28/22,2550 S Rainbow Blvd Ste 8,,Las Vegas,NV,89146,United States of America,2550 S Rainbow Blvd Ste 8,,Las Vegas,NV,89146,United States of America,,,afarnham@thesourcenv.com,Allyssa Farnham,Gia Kubik,,,,4709967a63b3b60802ef,Cann Social Tonics,Summer Seasonal,8,2,Pineapple JalapeÃ±o 8oz. 6-Pack,0,FALSE,,,,,leaflink,FALSE,413,32,Shipped,64,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,,Allyssa Farnham,FALSE,,Beverages,Unit,1 Unit
The Source - NLV,414,1.39323E+19,44734.77083,d724737d,,6/28/22,420 E Deer Springs Way,Suite 100,North Las Vegas,NV,89084,United States of America,420 E Deer Springs Way,Suite 100,North Las Vegas,NV,89084,United States of America,,,afarnham@thesourcenv.com,Allyssa Farnham,Gia Kubik,,,,4709967a63b3b60802ef,Cann Social Tonics,Summer Seasonal,8,2,Pineapple JalapeÃ±o 8oz. 6-Pack,0,FALSE,,,,,leaflink,FALSE,414,32,Shipped,64,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,,Allyssa Farnham,FALSE,,Beverages,Unit,1 Unit
Cookies Retail,421,1.07493E+19,44739.46806,744986d0,,6/29/22,4240 W Flamingo Rd Suite 100,,Las Vegas,NV,89103,United States of America,4240 W Flamingo Rd Suite 100,,Las Vegas,NV,89103,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,4709967a63b3b60802ef,Cann Social Tonics,Summer Seasonal,40,10,Pineapple JalapeÃ±o 8oz. 6-Pack,0,FALSE,,Net 30 (Payment due 30 days after invoice date),Cash,,leaflink,TRUE,421,32,Shipped,320,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen Las Vegas - Spring Valley,415,4.71821E+19,44736.67153,a146daf2,,6/30/22,6332 S Rainbow Blvd,#105,Las Vegas,NV,89118,United States of America,6332 S Rainbow Blvd,#105,Las Vegas,NV,89118,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,450d9bbddd176baa0513,Cann Social Tonics,Social Tonics Core 6-Packs,24,6,Blood Orange Cardamom - 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,415,32,Shipped,192,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4031206210917,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen Las Vegas - Spring Valley,415,4.71821E+19,44736.67153,a146daf2,,6/30/22,6332 S Rainbow Blvd,#105,Las Vegas,NV,89118,United States of America,6332 S Rainbow Blvd,#105,Las Vegas,NV,89118,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,4373913914c9a21eff52,Cann Social Tonics,Social Tonics Core 6-Packs,4,1,Lemon Lavender - 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,415,32,Shipped,32,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4011206211004,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen Las Vegas - Spring Valley,415,4.71821E+19,44736.67153,a146daf2,,6/30/22,6332 S Rainbow Blvd,#105,Las Vegas,NV,89118,United States of America,6332 S Rainbow Blvd,#105,Las Vegas,NV,89118,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,424cbed2136400713a96,Cann Social Tonics,Core Hi Boys,12,2,Blood Orange Cardamom  Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,TRUE,415,54,Shipped,108,,â€“,Edibles & Ingestibles,,54,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - DTLV,416,6.75012E+19,44736.67292,840541eb,,6/30/22,823 S 3rd St,,Las Vegas,NV,89101,United States of America,823 S 3rd St,,Las Vegas,NV,89101,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,450d9bbddd176baa0513,Cann Social Tonics,Social Tonics Core 6-Packs,24,6,Blood Orange Cardamom - 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,416,32,Shipped,192,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4031206210917,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - DTLV,416,6.75012E+19,44736.67292,840541eb,,6/30/22,823 S 3rd St,,Las Vegas,NV,89101,United States of America,823 S 3rd St,,Las Vegas,NV,89101,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,4373913914c9a21eff52,Cann Social Tonics,Social Tonics Core 6-Packs,24,6,Lemon Lavender - 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,416,32,Shipped,192,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4011206211004,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - DTLV,416,6.75012E+19,44736.67292,840541eb,,6/30/22,823 S 3rd St,,Las Vegas,NV,89101,United States of America,823 S 3rd St,,Las Vegas,NV,89101,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,424cbed2136400713a96,Cann Social Tonics,Core Hi Boys,24,4,Blood Orange Cardamom  Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,TRUE,416,54,Shipped,216,,â€“,Edibles & Ingestibles,,54,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - Paradise,417,4.04552E+18,44736.67361,ab06e3fd,,6/30/22,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,4373913914c9a21eff52,Cann Social Tonics,Social Tonics Core 6-Packs,36,9,Lemon Lavender - 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,417,32,Shipped,288,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4011206211004,Megan Little,FALSE,,Beverages,Unit,1 Unit
Jardin,420,1.53987E+19,44737.64792,56095bbf,,6/30/22,2900 E Desert Inn Rd,102,Las Vegas,NV,89121,United States of America,2900 E Desert Inn Rd,102,Las Vegas,NV,89121,United States of America,,,charles.schaffner@jardincannabis.com,chuck schaffner,Gia Kubik,,,,450d9bbddd176baa0513,Cann Social Tonics,Social Tonics Core 6-Packs,12,3,Blood Orange Cardamom - 8oz. 6-Pack,0,FALSE,,,,,leaflink,FALSE,420,32,Shipped,96,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4031206210917,chuck schaffner,FALSE,,Beverages,Unit,1 Unit
Jardin,420,1.53987E+19,44737.64792,56095bbf,,6/30/22,2900 E Desert Inn Rd,102,Las Vegas,NV,89121,United States of America,2900 E Desert Inn Rd,102,Las Vegas,NV,89121,United States of America,,,charles.schaffner@jardincannabis.com,chuck schaffner,Gia Kubik,,,,424cbed2136400713a96,Cann Social Tonics,Core Hi Boys,30,5,Blood Orange Cardamom  Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,FALSE,420,54,Shipped,270,,â€“,Edibles & Ingestibles,,54,FALSE,,,,,chuck schaffner,FALSE,,Beverages,Unit,1 Unit
Jardin,420,1.53987E+19,44737.64792,56095bbf,,6/30/22,2900 E Desert Inn Rd,102,Las Vegas,NV,89121,United States of America,2900 E Desert Inn Rd,102,Las Vegas,NV,89121,United States of America,,,charles.schaffner@jardincannabis.com,chuck schaffner,Gia Kubik,,,,4373913914c9a21eff52,Cann Social Tonics,Social Tonics Core 6-Packs,28,7,Lemon Lavender - 8oz. 6-Pack,0,FALSE,,,,,leaflink,FALSE,420,32,Shipped,224,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,FG3CN4011206211004,chuck schaffner,FALSE,,Beverages,Unit,1 Unit
Jardin,420,1.53987E+19,44737.64792,56095bbf,,6/30/22,2900 E Desert Inn Rd,102,Las Vegas,NV,89121,United States of America,2900 E Desert Inn Rd,102,Las Vegas,NV,89121,United States of America,,,charles.schaffner@jardincannabis.com,chuck schaffner,Gia Kubik,,,,496aa8e6f6090ea4a05f,Cann Social Tonics,Core Hi Boys,36,6,Lemon Lavender Hi Boy - 4-Pack,0,FALSE,,,,,leaflink,FALSE,420,54,Shipped,324,,N/A,Edibles & Ingestibles,,54,FALSE,,,,,chuck schaffner,FALSE,,Beverages,Unit,1 Unit
MedMen Las Vegas - Spring Valley,415,4.71821E+19,44736.67153,a146daf2,,6/30/22,6332 S Rainbow Blvd,#105,Las Vegas,NV,89118,United States of America,6332 S Rainbow Blvd,#105,Las Vegas,NV,89118,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,4709967a63b3b60802ef,Cann Social Tonics,Summer Seasonal,36,9,Pineapple JalapeÃ±o 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,415,32,Shipped,288,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - DTLV,416,6.75012E+19,44736.67292,840541eb,,6/30/22,823 S 3rd St,,Las Vegas,NV,89101,United States of America,823 S 3rd St,,Las Vegas,NV,89101,United States of America,,,megan@cannandbotl.com,Megan Little,Gia Kubik,,,,4709967a63b3b60802ef,Cann Social Tonics,Summer Seasonal,48,12,Pineapple JalapeÃ±o 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,416,32,Shipped,384,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
MedMen - Paradise,417,4.04552E+18,44736.67361,ab06e3fd,,6/30/22,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,4503 Paradise Rd Suite 210-240,,Las Vegas,NV,89169,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,4709967a63b3b60802ef,Cann Social Tonics,Summer Seasonal,60,15,Pineapple JalapeÃ±o 8oz. 6-Pack,0,FALSE,,,,,leaflink,TRUE,417,32,Shipped,480,,2:1 CBD,Edibles & Ingestibles,,32,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit
