customer,External ID,license number,order_date,orderID,customer_po,start_ship_date,bill_street,bill_street2,bill_city,bill_state,bill_postcode,bill_country,ship_street,ship_street2,ship_city,ship_state,ship_postcode,ship_country,phone,fax,email,contact,rep,cancel_date,ship_method,notes,sku,brand,product_line,Qty (Units),Qty (Cases),product,sale_price,is_sample,customer_external_id,payment_terms,payment_methods,original_sale_price,source,manual,externalOrderID,original_unit_price,status,line_item_total,strain,strain_classification,category,service_zone,unit_price,paid,paid_date,paid_approver,custom_menu_price,production_batch_number,created_by,buyer_paid,delivered_date,sub_category,unit_of_measure,base_units_per_unit,,Delivered?,Month,Quarter,Year,Delivery
Northeast Alternatives,851,MP281319,3/22/22 19:21,d77f162c,,3/31/22,999 William S Canning Blvd,,Fall River,MA,2721,United States of America,999 William S Canning Blvd,,Fall River,MA,2721,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00573,Cann Social Tonics,Core Hi Boys 4-Packs,42,7,Lemon Lavender - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,851,$84.00 ,Shipped,$588.00 ,,â€“,Edibles & Ingestibles,South Shore / Cape Cod,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Botera Franklin,860,MR 282766,3/28/22 11:11,b80a9a6a,,3/31/22,1256 West Central St,6,Franklin,MA,2038,United States of America,1256 West Central St,6,Franklin,MA,2038,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,12,3,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,860,$48.00 ,Shipped,$144.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Botera Franklin,860,MR 282766,3/28/22 11:11,b80a9a6a,,3/31/22,1256 West Central St,6,Franklin,MA,2038,United States of America,1256 West Central St,6,Franklin,MA,2038,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00495,Cann Social Tonics,Social Tonics Core 6-Packs,12,3,6-Pack - Cranberry Sage - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,860,$48.00 ,Shipped,$144.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Botera Franklin,860,MR 282766,3/28/22 11:11,b80a9a6a,,3/31/22,1256 West Central St,6,Franklin,MA,2038,United States of America,1256 West Central St,6,Franklin,MA,2038,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00710,Cann Social Tonics,Spring Seasonal,12,3,6-pack - Ginger Lemongrass - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,860,$48.00 ,Shipped,$144.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Botera Franklin,860,MR 282766,3/28/22 11:11,b80a9a6a,,3/31/22,1256 West Central St,6,Franklin,MA,2038,United States of America,1256 West Central St,6,Franklin,MA,2038,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,12,3,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,860,$48.00 ,Shipped,$144.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Botera Franklin,860,MR 282766,3/28/22 11:11,b80a9a6a,,3/31/22,1256 West Central St,6,Franklin,MA,2038,United States of America,1256 West Central St,6,Franklin,MA,2038,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,12,3,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,860,$48.00 ,Shipped,$144.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Botera Franklin,860,MR 282766,3/28/22 11:11,b80a9a6a,,3/31/22,1256 West Central St,6,Franklin,MA,2038,United States of America,1256 West Central St,6,Franklin,MA,2038,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00571,Cann Social Tonics,Core Hi Boys 4-Packs,48,8,Blood Orange Cardamom - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,860,$84.00 ,Shipped,$672.00 ,,â€“,Edibles & Ingestibles,Central Mass.,$84.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Botera Franklin,860,MR 282766,3/28/22 11:11,b80a9a6a,,3/31/22,1256 West Central St,6,Franklin,MA,2038,United States of America,1256 West Central St,6,Franklin,MA,2038,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00707,Cann Social Tonics,Spring Seasonal,12,2,Ginger Lemongrass - 12oz. 4-pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,860,$84.00 ,Shipped,$168.00 ,,â€“,Edibles & Ingestibles,Central Mass.,$84.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Botera Franklin,860,MR 282766,3/28/22 11:11,b80a9a6a,,3/31/22,1256 West Central St,6,Franklin,MA,2038,United States of America,1256 West Central St,6,Franklin,MA,2038,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00572,Cann Social Tonics,Core Hi Boys 4-Packs,6,1,Grapefruit Rosemary - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,860,$84.00 ,Shipped,$84.00 ,,â€“,Edibles & Ingestibles,Central Mass.,$84.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Botera Franklin,860,MR 282766,3/28/22 11:11,b80a9a6a,,3/31/22,1256 West Central St,6,Franklin,MA,2038,United States of America,1256 West Central St,6,Franklin,MA,2038,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00573,Cann Social Tonics,Core Hi Boys 4-Packs,18,3,Lemon Lavender - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,860,$84.00 ,Shipped,$252.00 ,,â€“,Edibles & Ingestibles,Central Mass.,$84.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Apothca Arlington,861,RMD345-C,3/28/22 13:46,af51d869,,3/31/22,99 Development Rd,,Fitchburg,MA,1420,United States of America,99 Development Rd,,Fitchburg,MA,1420,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00571,Cann Social Tonics,Core Hi Boys 4-Packs,54,9,Blood Orange Cardamom - 12oz. 4-Pack,$0.00 ,FALSE,"""""""1386 Massachusetts AvenueArlington, MA 2476, United States""""""",Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,861,$84.00 ,Shipped,$648.00 ,,â€“,Edibles & Ingestibles,Boston,$72.00 ,FALSE,,,$72.00 ,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Apothca Arlington,861,RMD345-C,3/28/22 13:46,af51d869,,3/31/22,99 Development Rd,,Fitchburg,MA,1420,United States of America,99 Development Rd,,Fitchburg,MA,1420,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00710,Cann Social Tonics,Spring Seasonal,52,13,6-pack - Ginger Lemongrass - 8oz.,$0.00 ,FALSE,"""""""1386 Massachusetts AvenueArlington, MA 2476, United States""""""",Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,861,$48.00 ,Shipped,$520.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$40.00 ,FALSE,,,$40.00 ,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Apothca Arlington,861,RMD345-C,3/28/22 13:46,af51d869,,3/31/22,99 Development Rd,,Fitchburg,MA,1420,United States of America,99 Development Rd,,Fitchburg,MA,1420,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00573,Cann Social Tonics,Core Hi Boys 4-Packs,54,9,Lemon Lavender - 12oz. 4-Pack,$0.00 ,FALSE,"""""""1386 Massachusetts AvenueArlington, MA 2476, United States""""""",Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,861,$84.00 ,Shipped,$648.00 ,,â€“,Edibles & Ingestibles,Boston,$72.00 ,FALSE,,,$72.00 ,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Tree House Craft Cannabis,863,MR283416,3/29/22 10:17,71106f11,,3/31/22,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,,,jess@necraftcultivators.com,Jessica Gallo,,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,16,4,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,,,,leaflink,FALSE,863,$48.00 ,Shipped,$192.00 ,,2:1 CBD,Edibles & Ingestibles,,$48.00 ,FALSE,,,,,Jessica Gallo,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Tree House Craft Cannabis,863,MR283416,3/29/22 10:17,71106f11,,3/31/22,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,,,jess@necraftcultivators.com,Jessica Gallo,,,,,CNMAA00495,Cann Social Tonics,Social Tonics Core 6-Packs,16,4,6-Pack - Cranberry Sage - 8oz.,$0.00 ,FALSE,,,,,leaflink,FALSE,863,$48.00 ,Shipped,$192.00 ,,2:1 CBD,Edibles & Ingestibles,,$48.00 ,FALSE,,,,,Jessica Gallo,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Tree House Craft Cannabis,863,MR283416,3/29/22 10:17,71106f11,,3/31/22,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,,,jess@necraftcultivators.com,Jessica Gallo,,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,16,4,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,,,,leaflink,FALSE,863,$48.00 ,Shipped,$192.00 ,,2:1 CBD,Edibles & Ingestibles,,$48.00 ,FALSE,,,,,Jessica Gallo,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Tree House Craft Cannabis,863,MR283416,3/29/22 10:17,71106f11,,3/31/22,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,,,jess@necraftcultivators.com,Jessica Gallo,,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,16,4,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,,,,leaflink,FALSE,863,$48.00 ,Shipped,$192.00 ,,2:1 CBD,Edibles & Ingestibles,,$48.00 ,FALSE,,,,,Jessica Gallo,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Tree House Craft Cannabis,863,MR283416,3/29/22 10:17,71106f11,,3/31/22,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,,,jess@necraftcultivators.com,Jessica Gallo,,,,,CNMAA00571,Cann Social Tonics,Core Hi Boys 4-Packs,24,4,Blood Orange Cardamom - 12oz. 4-Pack,$0.00 ,FALSE,,,,,leaflink,FALSE,863,$84.00 ,Shipped,$336.00 ,,â€“,Edibles & Ingestibles,,$84.00 ,FALSE,,,,,Jessica Gallo,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Tree House Craft Cannabis,863,MR283416,3/29/22 10:17,71106f11,,3/31/22,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,,,jess@necraftcultivators.com,Jessica Gallo,,,,,CNMAA00572,Cann Social Tonics,Core Hi Boys 4-Packs,24,4,Grapefruit Rosemary - 12oz. 4-Pack,$0.00 ,FALSE,,,,,leaflink,FALSE,863,$84.00 ,Shipped,$336.00 ,,â€“,Edibles & Ingestibles,,$84.00 ,FALSE,,,,,Jessica Gallo,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Tree House Craft Cannabis,863,MR283416,3/29/22 10:17,71106f11,,3/31/22,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,,,jess@necraftcultivators.com,Jessica Gallo,,,,,CNMAA00573,Cann Social Tonics,Core Hi Boys 4-Packs,24,4,Lemon Lavender - 12oz. 4-Pack,$0.00 ,FALSE,,,,,leaflink,FALSE,863,$84.00 ,Shipped,$336.00 ,,â€“,Edibles & Ingestibles,,$84.00 ,FALSE,,,,,Jessica Gallo,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Tree House Craft Cannabis,863,MR283416,3/29/22 10:17,71106f11,,3/31/22,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,,,jess@necraftcultivators.com,Jessica Gallo,,,,,CNMAA00406S,Cann Social Tonics,SAM - Internal Products,8,2,SAM - Blood Orange Cardamom - 8oz. 6-Pack,$0.00 ,TRUE,,,,,leaflink,FALSE,863,$0.08 ,Shipped,$0.16 ,,2:1 CBD,Edibles & Ingestibles,,$0.08 ,FALSE,,,,,Jessica Gallo,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Tree House Craft Cannabis,863,MR283416,3/29/22 10:17,71106f11,,3/31/22,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,,,jess@necraftcultivators.com,Jessica Gallo,,,,,CNMAA00407S,Cann Social Tonics,SAM - Internal Products,8,2,SAM - Grapefruit Rosemary - 8oz. 6-Pack,$0.00 ,TRUE,,,,,leaflink,FALSE,863,$0.08 ,Shipped,$0.16 ,,2:1 CBD,Edibles & Ingestibles,,$0.08 ,FALSE,,,,,Jessica Gallo,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Tree House Craft Cannabis,863,MR283416,3/29/22 10:17,71106f11,,3/31/22,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,,,jess@necraftcultivators.com,Jessica Gallo,,,,,CNMAA00405S,Cann Social Tonics,SAM - Internal Products,8,2,SAM - Lemon Lavender - 8oz. 6-Pack,$0.00 ,TRUE,,,,,leaflink,FALSE,863,$0.08 ,Shipped,$0.16 ,,2:1 CBD,Edibles & Ingestibles,,$0.08 ,FALSE,,,,,Jessica Gallo,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Tree House Craft Cannabis,863,MR283416,3/29/22 10:17,71106f11,,3/31/22,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,,,jess@necraftcultivators.com,Jessica Gallo,,,,,CNMAA00710,Cann Social Tonics,Spring Seasonal,16,4,6-pack - Ginger Lemongrass - 8oz.,$0.00 ,FALSE,,,,,leaflink,FALSE,863,$48.00 ,Shipped,$192.00 ,,2:1 CBD,Edibles & Ingestibles,,$48.00 ,FALSE,,,,,Jessica Gallo,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Tree House Craft Cannabis,863,MR283416,3/29/22 10:17,71106f11,,3/31/22,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,61 Silva Lane2nd Floor,,Dracut,MA,1826,United States of America,,,jess@necraftcultivators.com,Jessica Gallo,,,,,CNMAA00707,Cann Social Tonics,Spring Seasonal,24,4,Ginger Lemongrass - 12oz. 4-pack,$0.00 ,FALSE,,,,,leaflink,FALSE,863,$84.00 ,Shipped,$336.00 ,,â€“,Edibles & Ingestibles,,$84.00 ,FALSE,,,,,Jessica Gallo,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Green Meadows,866,MR282316,3/29/22 17:56,a3535600,,3/31/22,"64 Mill Street, 1st Floor",,Southbridge,MA,1550,United States of America,"64 Mill Street, 1st Floor",,Southbridge,MA,1550,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,40,10,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,866,$48.00 ,Shipped,$480.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Green Meadows,866,MR282316,3/29/22 17:56,a3535600,,3/31/22,"64 Mill Street, 1st Floor",,Southbridge,MA,1550,United States of America,"64 Mill Street, 1st Floor",,Southbridge,MA,1550,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,16,4,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,866,$48.00 ,Shipped,$192.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Green Meadows,866,MR282316,3/29/22 17:56,a3535600,,3/31/22,"64 Mill Street, 1st Floor",,Southbridge,MA,1550,United States of America,"64 Mill Street, 1st Floor",,Southbridge,MA,1550,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,16,4,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,866,$48.00 ,Shipped,$192.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Green Meadows,866,MR282316,3/29/22 17:56,a3535600,,3/31/22,"64 Mill Street, 1st Floor",,Southbridge,MA,1550,United States of America,"64 Mill Street, 1st Floor",,Southbridge,MA,1550,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00571,Cann Social Tonics,Core Hi Boys 4-Packs,60,10,Blood Orange Cardamom - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,866,$84.00 ,Shipped,$840.00 ,,â€“,Edibles & Ingestibles,Central Mass.,$84.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Green Meadows,866,MR282316,3/29/22 17:56,a3535600,,3/31/22,"64 Mill Street, 1st Floor",,Southbridge,MA,1550,United States of America,"64 Mill Street, 1st Floor",,Southbridge,MA,1550,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00572,Cann Social Tonics,Core Hi Boys 4-Packs,36,6,Grapefruit Rosemary - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,866,$84.00 ,Shipped,$504.00 ,,â€“,Edibles & Ingestibles,Central Mass.,$84.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Green Meadows,866,MR282316,3/29/22 17:56,a3535600,,3/31/22,"64 Mill Street, 1st Floor",,Southbridge,MA,1550,United States of America,"64 Mill Street, 1st Floor",,Southbridge,MA,1550,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00573,Cann Social Tonics,Core Hi Boys 4-Packs,60,10,Lemon Lavender - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,866,$84.00 ,Shipped,$840.00 ,,â€“,Edibles & Ingestibles,Central Mass.,$84.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Green Meadows,866,MR282316,3/29/22 17:56,a3535600,,3/31/22,"64 Mill Street, 1st Floor",,Southbridge,MA,1550,United States of America,"64 Mill Street, 1st Floor",,Southbridge,MA,1550,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00710,Cann Social Tonics,Spring Seasonal,40,10,6-pack - Ginger Lemongrass - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,866,$48.00 ,Shipped,$480.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Green Meadows,866,MR282316,3/29/22 17:56,a3535600,,3/31/22,"64 Mill Street, 1st Floor",,Southbridge,MA,1550,United States of America,"64 Mill Street, 1st Floor",,Southbridge,MA,1550,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00707,Cann Social Tonics,Spring Seasonal,60,10,Ginger Lemongrass - 12oz. 4-pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,866,$84.00 ,Shipped,$840.00 ,,â€“,Edibles & Ingestibles,Central Mass.,$84.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,3,1,2022,No
Ascend Boston,864,MR282077,3/29/22 12:14,964a71b5,,04-05-2022,272 Friend St,,Boston,MA,2114,United States of America,272 Friend St,,Boston,MA,2114,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,16,4,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,864,$48.00 ,Shipped,$192.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Ascend Boston,864,MR282077,3/29/22 12:14,964a71b5,,04-05-2022,272 Friend St,,Boston,MA,2114,United States of America,272 Friend St,,Boston,MA,2114,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,12,3,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,864,$48.00 ,Shipped,$144.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Ascend Boston,864,MR282077,3/29/22 12:14,964a71b5,,04-05-2022,272 Friend St,,Boston,MA,2114,United States of America,272 Friend St,,Boston,MA,2114,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,864,$48.00 ,Shipped,$240.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Ascend Boston,864,MR282077,3/29/22 12:14,964a71b5,,04-05-2022,272 Friend St,,Boston,MA,2114,United States of America,272 Friend St,,Boston,MA,2114,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00495,Cann Social Tonics,Social Tonics Core 6-Packs,24,6,6-Pack - Cranberry Sage - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,864,$48.00 ,Shipped,$288.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Ascend Boston,864,MR282077,3/29/22 12:14,964a71b5,,04-05-2022,272 Friend St,,Boston,MA,2114,United States of America,272 Friend St,,Boston,MA,2114,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00710,Cann Social Tonics,Spring Seasonal,12,3,6-pack - Ginger Lemongrass - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,864,$48.00 ,Shipped,$144.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Ascend Boston,864,MR282077,3/29/22 12:14,964a71b5,,04-05-2022,272 Friend St,,Boston,MA,2114,United States of America,272 Friend St,,Boston,MA,2114,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00571,Cann Social Tonics,Core Hi Boys 4-Packs,24,4,Blood Orange Cardamom - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,864,$84.00 ,Shipped,$336.00 ,,â€“,Edibles & Ingestibles,Boston,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
Ascend Boston,864,MR282077,3/29/22 12:14,964a71b5,,04-05-2022,272 Friend St,,Boston,MA,2114,United States of America,272 Friend St,,Boston,MA,2114,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00572,Cann Social Tonics,Core Hi Boys 4-Packs,36,6,Grapefruit Rosemary - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,864,$84.00 ,Shipped,$504.00 ,,â€“,Edibles & Ingestibles,Boston,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,4,2,2022,No
